repo_id,repo_name,description,stars,contributors,forks,open_issues,license,archived,pushed_at,openrank_2607,openrank_2608,openrank_trend_2508_2607,openrank_trend_2509_2608,participants_2607,language,created_at,topics,landscape_action,landscape_layer,landscape_section,selection_reason,selection_caveat,github_status,trend_signal,trend_signal_reason
819733173,kvcache-ai/Mooncake,"Mooncake is the serving platform for Kimi, a leading LLM service provided by Moonshot AI.",6652,345,1266,599,Apache-2.0,false,2026-09-24,20.65,27.01,"[40.1,47.14,38.72,41.69,47.71,51.75,47.99,50.6,43.03,36.4,25.37,20.65]","[47.14, 38.72, 41.69, 47.71, 51.75, 47.99, 50.6, 43.03, 36.4, 25.37, 20.65, 27.01]",25,C++,2024-06-25,"disaggregation,inference,kvcache,llm,rdma,reinforcement-learning,sglang,tokenspeed,trt-llm,vllm",remove,Model Infra,Serving · Inference,KV cache 位置与 LMCache 重叠，本版选择社区信号更强、定位更直接的 LMCache。,Mooncake 继续保留在项目池，后续按跨引擎采用情况复核。,ok,,
814708478,unitycatalog/unitycatalog,"Open, Multi-modal Catalog for Data & AI",3542,130,673,447,Apache-2.0,false,2026-09-22,8.49,12.38,"[4.66,6.33,9.29,9.45,8.54,7.97,10.12,9.21,9.67,9.3,5.43,8.49]","[6.33, 9.29, 9.45, 8.54, 7.97, 10.12, 9.21, 9.67, 9.3, 5.43, 8.49, 12.38]",6,Java,2024-06-13,,omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；3,472 stars，最近可用 OpenRank 6.80，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
762304524,ComposioHQ/composio,"Composio powers 1000+ toolkits, tool search, context management, authentication, and a sandboxed workbench to help you build AI agents that turn intent into action.",30309,103,4820,84,MIT,false,2026-09-24,10.03,10.55,"[27.74,32.0,26.63,25.97,25.72,28.88,28.25,27.45,27.49,22.74,15.2,10.03]","[32.0, 26.63, 25.97, 25.72, 28.88, 28.25, 27.45, 27.49, 22.74, 15.2, 10.03, 10.55]",10,TypeScript,2024-02-23,"agentic-ai,agents,ai,ai-agents,aiagents,developer-tools,function-calling,gpt-4,javascript,js,llm,llmops,mcp,python,remote-mcp-server,sse,typescript",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；29,417 stars，最近可用 OpenRank 15.67，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
839372398,zaidmukaddam/scira,Scira (Formerly MiniPerplx) is a minimalistic AI-powered search engine that helps you find information on the internet and cites it too. Powered by Vercel AI SDK!,11899,20,1500,26,AGPL-3.0,false,2026-08-12,,,"[7.87,2.57,1.53,4.71,3.66,1.62,1.7,2.11,1.13,null,0.43,null]","[2.57, 1.53, 4.71, 3.66, 1.62, 1.7, 2.11, 1.13, null, 0.43, null, null]",0,TypeScript,2024-08-07,"ai-search-engine,minimalistic-ai-search-engine,scira,scira-ai,search-engine",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；11,816 stars，最近可用 OpenRank 0.39，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
357241735,searxng/searxng,SearXNG is a free internet metasearch engine which aggregates results from various search services and databases. Users are neither tracked nor profiled.,37595,277,3421,206,AGPL-3.0,false,2026-09-23,9.0,14.12,"[32.44,33.39,33.25,30.76,31.91,23.81,16.55,20.41,14.48,13.63,13.79,9.0]","[33.39, 33.25, 30.76, 31.91, 23.81, 16.55, 20.41, 14.48, 13.63, 13.79, 9.0, 14.12]",4,Python,2021-04-12,"bing,brave,degoogle,duckduckgo,google,metasearch,privacy,python,qwant,search,search-engine,searx,searxng,startpage,yahoo",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；34,544 stars，最近可用 OpenRank 13.26，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
761150311,Zipstack/unstract,LLM-Driven Extraction of Unstructured Data — Built for API Deployments & ETL Pipeline Workflows,7257,30,720,96,AGPL-3.0,false,2026-09-24,16.3,15.75,"[37.42,39.01,35.86,35.91,34.2,36.78,32.58,35.75,28.35,26.5,20.56,16.3]","[39.01, 35.86, 35.91, 34.2, 36.78, 32.58, 35.75, 28.35, 26.5, 20.56, 16.3, 15.75]",7,Python,2024-02-21,"ai-agents,data-engineering,document-ai,generative-ai,idp,json-extraction,llm,mcp-server,ocr,pdf-extraction,prompt-engineering,structured-output",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；6,940 stars，最近可用 OpenRank 19.65，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
534011733,Farama-Foundation/Gymnasium,"A standard API for single-agent reinforcement learning environments, with popular reference environments and related utilities (formerly Gym)",12576,441,1479,91,MIT,false,2026-09-21,,4.48,"[10.63,13.76,9.59,7.97,7.94,7.49,5.74,6.33,6.59,5.31,3.57,null]","[13.76, 9.59, 7.97, 7.94, 7.49, 5.74, 6.33, 6.59, 5.31, 3.57, null, 4.48]",1,Python,2022-09-08,"api,gym,reinforcement-learning",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；12,238 stars，最近可用 OpenRank 1.51，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
860252770,microsoft/OmniParser,A simple screen parsing tool towards pure vision based GUI agent,25449,10,2235,232,CC-BY-4.0,false,2026-07-20,,,"[5.11,4.87,2.83,1.3,1.01,0.81,null,null,0.37,null,null,null]","[4.87, 2.83, 1.3, 1.01, 0.81, null, null, 0.37, null, null, null, null]",0,Jupyter Notebook,2024-09-20,,omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；25,196 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
541798154,Unstructured-IO/unstructured,"Convert documents to structured data effortlessly. Unstructured is open-source ETL solution for transforming complex documents into clean, structured formats for language models.  Visit our website to learn more about our enterprise grade Platform product for production grade workflows, partitioning, enrichments, chunking and embedding.",15481,149,1336,313,Apache-2.0,false,2026-09-24,1.95,5.45,"[14.71,9.82,6.67,6.32,4.74,7.52,9.26,5.95,6.36,4.23,3.86,1.95]","[9.82, 6.67, 6.32, 4.74, 7.52, 9.26, 5.95, 6.36, 4.23, 3.86, 1.95, 5.45]",3,HTML,2022-09-26,"data-pipelines,deep-learning,document-image-analysis,document-image-processing,document-parser,document-parsing,docx,donut,information-retrieval,langchain,llm,machine-learning,ml,natural-language-processing,nlp,ocr,pdf,pdf-to-json,pdf-to-text,preprocessing",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；15,210 stars，最近可用 OpenRank 3.27，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
610260322,chatboxai/chatbox,Powerful AI Client,41853,71,4260,1303,GPL-3.0,false,2026-09-24,,4.1,"[27.82,21.13,14.94,12.06,20.45,21.19,12.68,8.06,5.78,3.07,2.05,null]","[21.13, 14.94, 12.06, 20.45, 21.19, 12.68, 8.06, 5.78, 3.07, 2.05, null, 4.1]",0,TypeScript,2023-03-06,"assistant,chatbot,chatgpt,claude,claude-code,copilot,deepseek,gemini,gpt,gpt-5,ollama,openai",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；41,180 stars，最近可用 OpenRank 2.27，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
178976529,bentoml/BentoML,"The easiest way to serve AI apps and models - Build Model Inference APIs, Job queues, LLM apps, Multi-model pipelines, and more!",8858,230,1035,223,Apache-2.0,false,2026-09-07,,4.39,"[11.28,14.96,10.06,5.56,5.23,4.71,2.58,2.68,1.26,0.88,null,null]","[14.96, 10.06, 5.56, 5.23, 4.71, 2.58, 2.68, 1.26, 0.88, null, null, 4.39]",0,Python,2019-04-02,"ai-inference,deep-learning,generative-ai,inference-platform,llm,llm-inference,llm-serving,llmops,machine-learning,ml-engineering,mlops,model-inference-service,model-serving,multimodal,python",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；8,739 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
178075572,kserve/kserve,"Standardized Distributed Generative and Predictive AI Inference Platform for Scalable, Multi-Framework Deployment on Kubernetes",5996,369,1701,217,Apache-2.0,false,2026-09-24,9.58,18.95,"[20.37,17.93,19.47,19.71,15.86,19.09,21.52,18.8,20.61,21.37,20.09,9.58]","[17.93, 19.47, 19.71, 15.86, 19.09, 21.52, 18.8, 20.61, 21.37, 20.09, 9.58, 18.95]",24,Go,2019-03-27,"artificial-intelligence,cncf,genai,hacktoberfest,istio,k8s,knative,kserve,kubeflow,kubernetes,llm-inference,machine-learning,mlops,model-interpretability,model-serving,pytorch,service-mesh,tensorflow,vllm,xgboost",keep,Model Infra,Compute & scheduling,"当前图中的 Compute & scheduling 代表项目；仓库仍在维护，5,740 stars，最近可用 OpenRank 23.47。",保留通用计算和 Kubernetes AI 调度代表，不增加相似控制器。,ok,,
221654678,deepset-ai/haystack,"Open-source AI orchestration framework for building context-engineered, production-ready LLM applications. Design modular pipelines and agent workflows with explicit control over retrieval, routing, memory, and generation. Built for scalable agents, RAG, multimodal applications, semantic search, and conversational systems.",26589,445,3176,155,Apache-2.0,false,2026-09-24,9.95,11.27,"[24.69,21.54,22.99,24.45,24.28,20.88,26.95,23.41,20.14,21.58,16.16,9.95]","[21.54, 22.99, 24.45, 24.28, 20.88, 26.95, 23.41, 20.14, 21.58, 16.16, 9.95, 11.27]",7,Python,2019-11-14,"agent-framework,agentic-ai,agentic-rag,agents,ai,ai-agents,context-engineering,framework,genai,generative-ai,information-retrieval,large-language-models,llm,mcp,multi-agent,orchestration,python,rag,retrieval-augmented-generation,semantic-search",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；26,043 stars，最近可用 OpenRank 18.96，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
820144741,datachain-ai/datachain,"The Context Layer for unstructured data: typed, versioned datasets over S3, GCS, Azure",2817,31,159,101,Apache-2.0,false,2026-09-24,7.53,9.86,"[17.97,17.64,14.29,13.39,13.33,11.14,11.64,11.8,12.02,10.33,9.97,7.53]","[17.64, 14.29, 13.39, 13.33, 11.14, 11.64, 11.8, 12.02, 10.33, 9.97, 7.53, 9.86]",2,Python,2024-06-25,"ai-agents,claude-code,codex,data-context-layer,data-processing,harness-engineering,knowledge-base,mlops,multimodal,pydantic,unstructured-data",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；2,802 stars，最近可用 OpenRank 12.55，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
46153892,NVIDIA/nccl,Optimized primitives for collective multi-GPU communication,5117,133,1426,447,NOASSERTION,false,2026-09-23,,6.46,"[20.74,20.03,13.08,13.19,16.12,14.48,8.12,8.58,8.0,7.53,3.91,null]","[20.03, 13.08, 13.19, 16.12, 14.48, 8.12, 8.58, 8.0, 7.53, 3.91, null, 6.46]",0,C++,2015-11-14,"communications,cpp,cuda,deep-learning,gpu,nvidia",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；4,917 stars，最近可用 OpenRank 4.15，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
614765452,Significant-Gravitas/AutoGPT,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",187521,425,45994,536,NOASSERTION,false,2026-09-24,24.14,24.27,"[45.66,43.19,40.23,39.77,37.42,40.09,41.29,44.96,41.13,37.66,31.98,24.14]","[43.19, 40.23, 39.77, 37.42, 40.09, 41.29, 44.96, 41.13, 37.66, 31.98, 24.14, 24.27]",16,Python,2023-03-16,"agentic-ai,agents,ai,artificial-intelligence,autonomous-agents,claude,gpt,llama-api,llm,openai,python",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；185,734 stars，最近可用 OpenRank 30.10，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
949271792,mindverse/Second-Me,"Train your AI self, amplify you, bridge the world",15687,34,1209,143,Apache-2.0,false,2025-09-30,,,"[8.61,5.21,1.46,1.3,null,0.99,null,null,null,0.44,null,null]","[5.21, 1.46, 1.3, null, 0.99, null, null, null, 0.44, null, null, null]",1,Python,2025-03-16,,omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；15,628 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
53548867,dbt-labs/dbt-core,dbt enables data analysts and engineers to transform their data using the same practices that software engineers use to build applications.,13920,379,2584,1592,Apache-2.0,false,2026-09-24,14.11,20.15,"[35.98,33.26,26.54,31.18,28.0,32.34,30.84,30.36,25.39,20.69,28.24,14.11]","[33.26, 26.54, 31.18, 28.0, 32.34, 30.84, 30.36, 25.39, 20.69, 28.24, 14.11, 20.15]",13,Rust,2016-03-10,"analytics,business-intelligence,data-modeling,dbt-viewpoint,elt,pypa,slack",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；13,533 stars，最近可用 OpenRank 25.30，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
139199684,PrefectHQ/prefect,Prefect is a workflow orchestration framework for building resilient data pipelines in Python.,23918,423,2538,851,Apache-2.0,false,2026-09-24,10.51,14.43,"[47.65,39.85,33.62,31.15,35.55,35.3,35.53,30.2,22.07,20.46,15.52,10.51]","[39.85, 33.62, 31.15, 35.55, 35.3, 35.53, 30.2, 22.07, 20.46, 15.52, 10.51, 14.43]",7,Python,2018-06-29,"automation,data,data-engineering,data-ops,data-science,infrastructure,ml-ops,observability,orchestration,pipeline,prefect,python,workflow,workflow-engine",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；23,505 stars，最近可用 OpenRank 17.36，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
580642043,oobabooga/textgen,"Open-source desktop app for local LLMs. Text, vision, tool-calling, OpenAI/Anthropic-compatible API. 100% private.",47701,381,5995,842,AGPL-3.0,false,2026-08-17,0.92,1.29,"[22.75,20.63,15.9,8.72,8.76,7.19,3.61,7.54,7.7,5.95,1.73,0.92]","[20.63, 15.9, 8.72, 8.76, 7.19, 3.61, 7.54, 7.7, 5.95, 1.73, 0.92, 1.29]",1,Python,2022-12-21,,omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；47,503 stars，最近可用 OpenRank 1.97，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
422274596,hpcaitech/ColossalAI,"Making large AI models cheaper, faster and more accessible",41440,190,4498,508,Apache-2.0,false,2026-09-24,,0.38,"[9.28,6.18,null,3.95,2.32,2.03,0.9,null,0.66,null,null,null]","[6.18, null, 3.95, 2.32, 2.03, 0.9, null, 0.66, null, null, null, 0.38]",1,Python,2021-10-28,"ai,big-model,data-parallelism,deep-learning,distributed-computing,foundation-models,heterogeneous-training,hpc,inference,large-scale,model-parallelism,pipeline-parallelism",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；41,423 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
599524116,SillyTavern/SillyTavern,LLM Frontend for Power Users.,33739,385,6351,626,AGPL-3.0,false,2026-09-23,5.42,8.53,"[35.29,30.84,31.7,31.6,30.62,35.07,32.54,29.67,26.7,19.76,9.92,5.42]","[30.84, 31.7, 31.6, 30.62, 35.07, 32.54, 29.67, 26.7, 19.76, 9.92, 5.42, 8.53]",3,JavaScript,2023-02-09,"ai,chat,llm",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；31,266 stars，最近可用 OpenRank 11.89，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
527591471,AUTOMATIC1111/stable-diffusion-webui,Stable Diffusion web UI,165098,429,31377,2507,AGPL-3.0,false,2026-03-02,0.85,1.24,"[9.72,6.17,5.04,6.96,5.21,4.72,6.54,4.38,1.64,1.61,null,0.85]","[6.17, 5.04, 6.96, 5.21, 4.72, 6.54, 4.38, 1.64, 1.61, null, 0.85, 1.24]",2,Python,2022-08-22,"ai,ai-art,deep-learning,diffusion,gradio,image-generation,image2image,img2img,pytorch,stable-diffusion,text2image,torch,txt2img,unstable,upscaling,web",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；164,294 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
28782747,dask/dask,Parallel computing with task scheduling,13924,417,1965,1341,BSD-3-Clause,false,2026-08-24,,5.2,"[21.11,17.09,16.6,21.67,15.7,17.98,13.77,14.37,12.77,10.45,7.36,null]","[17.09, 16.6, 21.67, 15.7, 17.98, 13.77, 14.37, 12.77, 10.45, 7.36, null, 5.2]",0,Python,2015-01-04,"dask,numpy,pandas,pydata,python,scikit-learn,scipy",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；13,871 stars，最近可用 OpenRank 2.63，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
634081686,mlc-ai/mlc-llm,Universal LLM Deployment Engine with ML Compilation,23185,159,2137,345,Apache-2.0,false,2026-08-17,1.03,1.47,"[7.37,7.69,4.76,4.54,5.01,2.79,3.66,4.79,2.26,1.77,null,1.03]","[7.69, 4.76, 4.54, 5.01, 2.79, 3.66, 4.79, 2.26, 1.77, null, 1.03, 1.47]",2,Python,2023-04-29,"language-model,llm,machine-learning-compilation,tvm",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；23,003 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
660551251,FoundationAgents/MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",70590,116,8962,139,MIT,false,2026-01-21,,1.19,"[3.09,2.25,0.99,3.63,2.51,2.53,2.07,1.85,1.17,0.84,0.96,null]","[2.25, 0.99, 3.63, 2.51, 2.53, 2.07, 1.85, 1.17, 0.84, 0.96, null, 1.19]",2,Python,2023-06-30,"agent,gpt,llm,metagpt,multi-agent",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；69,563 stars，最近可用 OpenRank 0.96，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
621799276,chatchat-space/Langchain-Chatchat,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain ",38665,155,6265,31,Apache-2.0,false,2025-11-10,,,"[5.44,4.95,2.18,3.87,2.76,2.16,1.44,null,0.62,0.46,null,null]","[4.95, 2.18, 3.87, 2.76, 2.16, 1.44, null, 0.62, 0.46, null, null, null]",0,Python,2023-03-31,"chatbot,chatchat,chatglm,chatgpt,embedding,faiss,fastchat,gpt,knowledge-base,langchain,langchain-chatglm,llama,llm,milvus,ollama,qwen,rag,retrieval-augmented-generation,streamlit,xinference",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；38,482 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
784181462,ItzCrazyKns/Vane,Vane is an AI-powered answering engine.,36904,48,4099,354,MIT,false,2026-09-01,,,"[10.81,11.36,11.36,7.94,7.58,8.92,8.13,7.62,4.35,2.42,null,null]","[11.36, 11.36, 7.94, 7.58, 8.92, 8.13, 7.62, 4.35, 2.42, null, null, null]",0,TypeScript,2024-04-09,"ai-agents,ai-search-engine,answering-engine,artificial-intelligence,llm,machine-learning,open-source-ai-search-engine,perplexica,rag,search-engine,searxng,searxng-copilot,self-hosted-ai,vane",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；35,896 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
156939672,microsoft/onnxruntime,"ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator",21927,399,4250,1734,MIT,false,2026-09-24,46.91,38.45,"[202.54,182.08,165.3,132.78,133.97,133.76,111.79,104.25,86.21,81.37,63.96,46.91]","[182.08, 165.3, 132.78, 133.97, 133.76, 111.79, 104.25, 86.21, 81.37, 63.96, 46.91, 38.45]",22,C++,2018-11-10,"ai-framework,deep-learning,hardware-acceleration,machine-learning,neural-networks,onnx,pytorch,scikit-learn,tensorflow",add,Model Infra,Serving · Inference,跨平台推理 runtime 仍是 CPU、GPU 和边缘部署的重要基线，当前 21k+ stars、最近可用 OpenRank 64.52。,项目覆盖广泛 ML workload，不专属于 LLM；在图中只表达通用 inference runtime。,ok,,
627480054,eosphoros-ai/DB-GPT,open-source agentic AI data assistant for the next generation of AI + Data products.,20046,187,2944,457,MIT,false,2026-09-16,22.22,17.54,"[20.0,14.24,11.8,9.51,11.22,8.58,5.83,8.16,11.1,15.74,13.54,22.22]","[14.24, 11.8, 9.51, 11.22, 8.58, 5.83, 8.16, 11.1, 15.74, 13.54, 22.22, 17.54]",36,Python,2023-04-13,"agents,bgi,database,deepseek,gpt,gpt-4,hacktoberfest,llm,private,rag,security,vicuna",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；19,583 stars，最近可用 OpenRank 14.83，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
523007292,openxla/xla,"A machine learning compiler for GPUs, CPUs, and ML accelerators",4554,418,949,1319,Apache-2.0,false,2026-09-24,11.48,15.31,"[59.0,61.63,66.63,55.51,50.35,45.73,36.61,36.97,36.79,33.35,23.09,11.48]","[61.63, 66.63, 55.51, 50.35, 45.73, 36.61, 36.97, 36.79, 33.35, 23.09, 11.48, 15.31]",10,C++,2022-08-09,,add,Model Infra,Pre-Train · Compiler & accelerator,Apache-2.0 的跨 GPU、CPU 和专用加速器编译基础设施，补足当前编译器层只展示 kernel 与算子库的问题。,star 规模不大；保留依据是结构代表性和开放编译栈位置。,ok,,
703411624,letta-ai/letta,Platform for stateful agents: AI with advanced memory that can learn and self-improve over time.,24867,139,2628,0,Apache-2.0,false,2026-09-10,1.89,0.77,"[22.51,27.1,18.43,9.93,7.95,6.91,3.89,3.58,3.3,2.1,1.04,1.89]","[27.1, 18.43, 9.93, 7.95, 6.91, 3.89, 3.58, 3.3, 2.1, 1.04, 1.89, 0.77]",5,,2023-10-11,"ai,ai-agents,llm,llm-agent",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；23,997 stars，最近可用 OpenRank 0.86，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
631254164,songquanpeng/one-api,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI.",37017,130,6868,1038,MIT,false,2026-01-09,,0.98,"[3.63,2.07,2.34,1.74,1.53,1.1,0.87,0.71,1.29,0.88,0.63,null]","[2.07, 2.34, 1.74, 1.53, 1.1, 0.87, 0.71, 1.29, 0.88, 0.63, null, 0.98]",1,JavaScript,2023-04-22,"api,api-gateway,azure-openai-api,chatgpt,claude,ernie-bot,gemini,gpt,openai,openai-api,proxy",remove,Model Infra,Model API gateways,与 New API、LiteLLM 高度重叠，最近可用 OpenRank 只有 0.64。,保留 New API 作为该产品谱系的当前代表。,ok,,
33015583,keras-team/keras,Deep Learning for humans,64336,407,19808,262,Apache-2.0,false,2026-09-24,14.86,14.66,"[47.95,46.14,48.76,44.02,41.4,41.66,40.32,42.76,35.03,29.29,20.69,14.86]","[46.14, 48.76, 44.02, 41.4, 41.66, 40.32, 42.76, 35.03, 29.29, 20.69, 14.86, 14.66]",11,Python,2015-03-28,"data-science,deep-learning,jax,machine-learning,neural-networks,python,pytorch,tensorflow",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；64,185 stars，最近可用 OpenRank 20.25，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
654122609,InternLM/lmdeploy,"LMDeploy is a toolkit for compressing, deploying, and serving LLMs.",8095,155,755,597,Apache-2.0,false,2026-09-23,,20.65,"[52.56,52.64,45.03,44.75,40.65,40.19,43.32,42.04,40.88,34.58,27.19,null]","[52.64, 45.03, 44.75, 40.65, 40.19, 43.32, 42.04, 40.88, 34.58, 27.19, null, 20.65]",1,Python,2023-06-15,"codellama,cuda-kernels,deepspeed,fastertransformer,internlm,llama,llama2,llama3,llm,llm-inference,turbomind",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；7,980 stars，最近可用 OpenRank 19.06，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
638629097,Aider-AI/aider,aider is AI pair programming in your terminal,49152,172,4987,1886,Apache-2.0,false,2026-05-22,2.42,4.56,"[45.5,29.05,22.27,17.59,15.89,11.37,8.77,7.19,8.23,5.43,4.75,2.42]","[29.05, 22.27, 17.59, 15.89, 11.37, 8.77, 7.19, 8.23, 5.43, 4.75, 2.42, 4.56]",3,Python,2023-05-09,"anthropic,chatgpt,claude-3,cli,command-line,gemini,gpt-3,gpt-35-turbo,gpt-4,gpt-4o,llama,openai,sonnet",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；47,754 stars，最近可用 OpenRank 4.17，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
