repo_id,repo_name,description,stars,contributors,forks,open_issues,license,archived,pushed_at,openrank_2607,openrank_2608,openrank_trend_2508_2607,openrank_trend_2509_2608,participants_2607,language,created_at,topics,landscape_action,landscape_layer,landscape_section,selection_reason,selection_caveat,github_status,trend_signal,trend_signal_reason
1191372811,larksuite/cli,"The official Lark/飞书 CLI tool, maintained by the larksuite team — built for humans and AI Agents. Covers core business domains including Messenger, Docs, Base, Sheets, Calendar, Mail, Tasks, Meetings, and more, with 200+ commands and 20+ AI Agent Skills.",17446,165,1395,697,MIT,false,2026-09-24,179.37,186.94,"[null,null,null,null,null,null,null,27.1,95.47,138.25,168.45,179.37]","[null, null, null, null, null, null, 27.1, 95.47, 138.25, 168.45, 179.37, 186.94]",190,Go,2026-03-25,,add,Agent Infra,"Tools, web & computer use",把文档、日历、邮件和消息等 SaaS 能力交付成结构化 CLI 与 Agent Skills，代表业务软件正在提供 agent-native 入口。,能力集中在 Lark/飞书生态；入图表达工具入口的变化，不把单一厂商覆盖面外推到整个 SaaS 市场。,ok,rising,2026-04 至 2026-07 OpenRank 95.47 → 138.25 → 168.45 → 179.37，连续上升。
925270205,trycua/cua,"Scale computer-use 2.0 with open-source drivers, cross-OS fleets, and benchmarks for training, evaluation, and data generation.",26223,110,1821,1057,MIT,false,2026-09-24,7.79,5.96,"[12.35,11.47,13.39,10.68,12.28,15.56,16.28,13.6,14.08,11.52,11.85,7.79]","[11.47, 13.39, 10.68, 12.28, 15.56, 16.28, 13.6, 14.08, 11.52, 11.85, 7.79, 5.96]",8,HTML,2025-01-31,"agent,ai-agent,apple,computer-use,computer-use-agent,containerization,cua,desktop-automation,hacktoberfest,lume,macos,manus,operator,swift,virtualization,virtualization-framework,windows,windows-sandbox",add,Agent Infra,"Tools, web & computer use",把 computer use 扩展到跨 OS driver、fleet、benchmark 和数据生成，结构价值高于再增加一个 browser agent。,最近可用 OpenRank 绝对值不高；保留依据主要是类别变化和当前关注度。,ok,,
1132001614,vercel-labs/agent-browser,Browser automation CLI for AI agents,43150,115,2894,815,Apache-2.0,false,2026-09-23,6.29,7.74,"[null,null,null,null,null,29.12,24.14,30.93,19.68,8.25,5.76,6.29]","[null, null, null, null, 29.12, 24.14, 30.93, 19.68, 8.25, 5.76, 6.29, 7.74]",7,Rust,2026-01-11,,keep,Agent Infra,"Tools, web & computer use","当前图中的 Tool & browser use 代表项目；仓库仍在维护，39,397 stars，最近可用 OpenRank 3.54。",browser/computer-use 项目迭代很快，需要按可复现能力和维护状态复核。,ok,,
787076358,firecrawl/firecrawl,"The web data API to search, scrape, and interact at scale. 🔥",184144,166,9908,646,AGPL-3.0,false,2026-09-24,5.72,7.0,"[36.13,40.18,34.37,34.13,36.3,28.75,24.82,21.13,13.29,8.05,5.93,5.72]","[40.18, 34.37, 34.13, 36.3, 28.75, 24.82, 21.13, 13.29, 8.05, 5.93, 5.72, 7.0]",10,TypeScript,2024-04-15,"ai,ai-agents,ai-crawler,ai-scraping,ai-search,crawler,data-extraction,html-to-markdown,llm,markdown,scraper,scraping,web-crawler,web-data,web-data-extraction,web-scraper,web-scraping,web-search,webscraping",add,Agent Infra,"Tools, web & computer use",覆盖 search、scrape、crawl 与页面交互，把开放 Web 变成 agent 可调用的上下文接口；这是上一轮按近期增速筛选时漏掉的成熟基础设施。,Stars 很高但近期 OpenRank 下行；社区版采用 AGPL-3.0，托管服务和自部署边界需要分开理解。,ok,,
881458615,browser-use/browser-use,Agents that use the browser.,116169,361,12791,491,MIT,false,2026-09-24,5.4,9.63,"[98.41,94.44,70.85,61.76,53.3,42.84,37.69,31.22,20.23,15.16,12.74,5.4]","[94.44, 70.85, 61.76, 53.3, 42.84, 37.69, 31.22, 20.23, 15.16, 12.74, 5.4, 9.63]",15,Python,2024-10-31,"ai-agents,ai-tools,browser-automation,browser-use,llm,playwright,python",keep,Agent Infra,"Tools, web & computer use","当前图中的 Tool & browser use 代表项目；仓库仍在维护，107,103 stars，最近可用 OpenRank 9.58。",browser/computer-use 项目迭代很快，需要按可复现能力和维护状态复核。,ok,,
1062458369,alibaba/page-agent,JavaScript in-page GUI agent. Control web interfaces with natural language.,29195,33,2622,97,MIT,false,2026-09-21,1.55,2.16,"[null,0.89,2.08,2.1,3.29,4.38,3.8,10.62,9.61,3.99,null,1.55]","[0.89, 2.08, 2.1, 3.29, 4.38, 3.8, 10.62, 9.61, 3.99, null, 1.55, 2.16]",1,TypeScript,2025-09-23,"agent,ai,ai-agents,browser-automation,javascript,mcp,typescript,web",keep,Agent Infra,"Tools, web & computer use","当前图中的 Tool & browser use 代表项目；仓库仍在维护，28,053 stars，最近窗口暂未产出 OpenRank。",browser/computer-use 项目迭代很快，需要按可复现能力和维护状态复核。,ok,,
193215554,n8n-io/n8n,"Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations.",205856,428,60872,1154,NOASSERTION,false,2026-09-24,82.05,84.38,"[328.31,329.51,306.99,299.67,295.84,285.89,254.98,229.22,209.75,190.55,131.52,82.05]","[329.51, 306.99, 299.67, 295.84, 285.89, 254.98, 229.22, 209.75, 190.55, 131.52, 82.05, 84.38]",51,TypeScript,2019-06-22,"ai,apis,automation,cli,data-flow,development,integration-framework,integrations,ipaas,low-code,low-code-platform,mcp,mcp-client,mcp-server,n8n,no-code,self-hosted,typescript,workflow,workflow-automation",keep,Agent Infra,Workflow & agent builders,"当前图中的 Workflow & agent builders 代表项目；仓库仍在维护，198,383 stars，最近可用 OpenRank 156.06。",与通用低代码平台有交叉，主图只保留明确支持 agent workflow 的项目。,ok,,
626805178,langgenius/dify,"Build Agentic workflows, RAG pipelines, with rich AI model and tool support on one collaborative workspace. Deploy on cloud, VPC, or self-hosted, so teams move from prototype to production without rebuilding the stack.",157081,454,24760,1101,NOASSERTION,false,2026-09-24,53.65,49.17,"[387.79,385.95,326.28,286.14,287.31,266.36,217.58,197.49,145.19,104.87,77.64,53.65]","[385.95, 326.28, 286.14, 287.31, 266.36, 217.58, 197.49, 145.19, 104.87, 77.64, 53.65, 49.17]",39,TypeScript,2023-04-12,"agent,agentic-ai,agentic-framework,agentic-workflow,ai,automation,claude,deepseek,genai,gpt,llm,low-code,mcp,nextjs,no-code,openai,python,skills,workflow",keep,Agent Infra,Workflow & agent builders,"当前图中的 Workflow & agent builders 代表项目；仓库仍在维护，150,556 stars，最近可用 OpenRank 85.63。",与通用低代码平台有交叉，主图只保留明确支持 agent workflow 的项目。,ok,,
1378288598,zai-org/ZCode,"Z.ai's coding agent harness. Powerful, intelligent, extensible.",6822,2,2050,11,Apache-2.0,false,2026-09-24,,,"[null,null,null,null,null,null,null,null,null,null,null,null]","[null, null, null, null, null, null, null, null, null, null, null, null]",0,TypeScript,2026-09-20,,add,Agent Infra,Agentic coding,Z.ai 官方开源的 coding agent harness，覆盖桌面、浏览器和终端形态，补充 Agentic coding 区的新项目代表。,仓库于 2026-09-20 创建，8 月 OpenRank 尚无数据；NEW 只表示近期创建，不代表社区成熟度或生产采用。,ok,new,NEW：created_at 2026-09-20；创建时间晚于 2026-08 月度快照，OpenRank 留空。
573661753,activepieces/activepieces,AI Agents & MCPs & AI Workflow Automation • (~400 MCP servers for AI agents) • AI Automation / AI Agent with MCPs • AI Workflows & AI Agents • MCPs for AI Agents,24710,356,4240,591,NOASSERTION,false,2026-09-24,32.54,31.06,"[86.6,97.57,97.5,87.51,61.6,55.5,75.8,73.79,74.45,66.72,59.73,32.54]","[97.57, 97.5, 87.51, 61.6, 55.5, 75.8, 73.79, 74.45, 66.72, 59.73, 32.54, 31.06]",29,TypeScript,2022-12-03,"ai-agent,ai-agent-tools,ai-agents,ai-agents-framework,mcp,mcp-server,mcp-tools,mcps,n8n-alternative,no-code-automation,workflow,workflow-automation,workflows",keep,Agent Infra,Workflow & agent builders,"当前图中的 Workflow & agent builders 代表项目；仓库仍在维护，23,454 stars，最近可用 OpenRank 61.65。",与通用低代码平台有交叉，主图只保留明确支持 agent workflow 的项目。,ok,,
599320067,langflow-ai/langflow,Langflow is a powerful tool for building and deploying AI-powered agents and workflows.,155205,363,10137,1173,MIT,false,2026-09-24,26.11,29.03,"[126.74,121.56,109.35,99.51,95.82,86.53,76.05,69.71,62.27,48.64,36.41,26.11]","[121.56, 109.35, 99.51, 95.82, 86.53, 76.05, 69.71, 62.27, 48.64, 36.41, 26.11, 29.03]",12,Python,2023-02-08,"agents,chatgpt,generative-ai,large-language-models,multiagent,react-flow",keep,Agent Infra,Workflow & agent builders,"当前图中的 Workflow & agent builders 代表项目；仓库仍在维护，152,530 stars，最近可用 OpenRank 43.82。",与通用低代码平台有交叉，主图只保留明确支持 agent workflow 的项目。,ok,,
621803253,FlowiseAI/Flowise,"Build AI Agents, Visually",55475,317,25049,1040,NOASSERTION,true,2026-08-13,7.76,2.5,"[65.01,49.65,43.2,36.9,33.56,28.59,30.82,29.47,29.14,22.82,12.12,7.76]","[49.65, 43.2, 36.9, 33.56, 28.59, 30.82, 29.47, 29.14, 22.82, 12.12, 7.76, 2.5]",3,TypeScript,2023-03-31,"agentic-ai,agentic-workflow,agents,artificial-intelligence,chatbot,chatgpt,javascript,langchain,large-language-models,low-code,multiagent-systems,no-code,openai,rag,react,typescript,workflow-automation",add,Agent Infra,Workflow & agent builders,54k+ stars 的可视化 agent builder，结构定位比 ComfyUI 更贴合通用 agent workflow。,与 Dify、Langflow 功能接近；该区维持五个 logo，不继续扩容。,ok,,
